book,chapter,verse,text,preprocessed_text,label
revelation,6.0,2.0,και ειδον και ιδου ιππος λευκος και ο καθημενος επ αυτω εχων τοξον και εδοθη αυτω στεφανος και εξηλθεν νικων και ινα νικηση,και ειδον και ιδου ιππος λευκος και ο καθημενος επ αυτω εχων τοξον και εδοθη αυτω στεφανος και εξηλθεν νικων και ινα νικηση,0
revelation,6.0,3.0,και οτε ηνοιξεν την δευτεραν σφραγιδα ηκουσα του δευτερου ζωου λεγοντος ερχου και βλεπε,και οτε ηνοιξεν την δευτεραν σφραγιδα ηκουσα του δευτερου ζωου λεγοντος ερχου και βλεπε,0
revelation,6.0,4.0,και εξηλθεν αλλος ιππος πυρρος και τω καθημενω επ αυτω εδοθη αυτω λαβειν την ειρηνην απο της γης και ινα αλληλους σφαξωσιν και εδοθη αυτω μαχαιρα μεγαλη,και εξηλθεν αλλος ιππος πυρρος και τω καθημενω επ αυτω εδοθη αυτω λαβειν την ειρηνην απο της γης και ινα αλληλους σφαξωσιν και εδοθη αυτω μαχαιρα μεγαλη,0
revelation,6.0,5.0,και οτε ηνοιξεν την τριτην σφραγιδα ηκουσα του τριτου ζωου λεγοντος ερχου και βλεπε και ειδον και ιδου ιππος μελας και ο καθημενος επ αυτω εχων ζυγον εν τη χειρι αυτου,και οτε ηνοιξεν την τριτην σφραγιδα ηκουσα του τριτου ζωου λεγοντος ερχου και βλεπε και ειδον και ιδου ιππος μελας και ο καθημενος επ αυτω εχων ζυγον εν τη χειρι αυτου,0
revelation,6.0,6.0,και ηκουσα φωνην εν μεσω των τεσσαρων ζωων λεγουσαν χοινιξ σιτου δηναριου και τρεις χοινικες κριθης δηναριου και το ελαιον και τον οινον μη αδικησης,και ηκουσα φωνην εν μεσω των τεσσαρων ζωων λεγουσαν χοινιξ σιτου δηναριου και τρεις χοινικες κριθης δηναριου και το ελαιον και τον οινον μη αδικησης,0
revelation,6.0,7.0,και οτε ηνοιξεν την σφραγιδα την τεταρτην ηκουσα φωνην του τεταρτου ζωου λεγουσαν ερχου και βλεπε,και οτε ηνοιξεν την σφραγιδα την τεταρτην ηκουσα φωνην του τεταρτου ζωου λεγουσαν ερχου και βλεπε,0
revelation,6.0,8.0,και ειδον και ιδου ιππος χλωρος και ο καθημενος επανω αυτου ονομα αυτω ο θανατος και ο αδης ακολουθει μετ αυτου και εδοθη αυτοις εξουσια αποκτειναι επι το τεταρτον της γης εν ρομφαια και εν λιμω και εν θανατω και υπο των θηριων της γης,και ειδον και ιδου ιππος χλωρος και ο καθημενος επανω αυτου ονομα αυτω ο θανατος και ο αδης ακολουθει μετ αυτου και εδοθη αυτοις εξουσια αποκτειναι επι το τεταρτον της γης εν ρομφαια και εν λιμω και εν θανατω και υπο των θηριων της γης,0
revelation,6.0,9.0,και οτε ηνοιξεν την πεμπτην σφραγιδα ειδον υποκατω του θυσιαστηριου τας ψυχας των εσφαγμενων δια τον λογον του θεου και δια την μαρτυριαν ην ειχον,και οτε ηνοιξεν την πεμπτην σφραγιδα ειδον υποκατω του θυσιαστηριου τας ψυχας των εσφαγμενων δια τον λογον του θεου και δια την μαρτυριαν ην ειχον,0
revelation,6.0,10.0,και εκραζον φωνη μεγαλη λεγοντες εως ποτε ο δεσποτης ο αγιος και ο αληθινος ου κρινεις και εκδικεις το αιμα ημων απο των κατοικουντων επι της γης,και εκραζον φωνη μεγαλη λεγοντες εως ποτε ο δεσποτης ο αγιος και ο αληθινος ου κρινεις και εκδικεις το αιμα ημων απο των κατοικουντων επι της γης,0
revelation,6.0,11.0,και εδοθησαν εκαστοις στολαι λευκαι και ερρεθη αυτοις ινα αναπαυσωνται ετι χρονον μικρον εως ου πληρωσονται και οι συνδουλοι αυτων και οι αδελφοι αυτων οι μελλοντες αποκτεινεσθαι ως και αυτοι,και εδοθησαν εκαστοις στολαι λευκαι και ερρεθη αυτοις ινα αναπαυσωνται ετι χρονον μικρον εως ου πληρωσονται και οι συνδουλοι αυτων και οι αδελφοι αυτων οι μελλοντες αποκτεινεσθαι ως και αυτοι,0
revelation,6.0,12.0,και ειδον οτε ηνοιξεν την σφραγιδα την εκτην και ιδου σεισμος μεγας εγενετο και ο ηλιος εγενετο μελας ως σακκος τριχινος και η σεληνη εγενετο ως αιμα,και ειδον οτε ηνοιξεν την σφραγιδα την εκτην και ιδου σεισμος μεγας εγενετο και ο ηλιος εγενετο μελας ως σακκος τριχινος και η σεληνη εγενετο ως αιμα,0
